Stock,PCR,TradeDate
PVR,0.885245,2019-11-21
PVR,0.721088,2019-11-22
PVR,0.746376,2019-11-25
PVR,0.809523,2019-11-26
PVR,0.940594,2019-11-27
PVR,1.217105,2019-11-28
PVR,0.177730,2019-11-29
PVR,0.160513,2019-12-02
PVR,0.174626,2019-12-03
PVR,0.203525,2019-12-04
PVR,0.199367,2019-12-05
PVR,0.279032,2019-12-06
RAMCOCEM,0.281250,2019-10-10
RAMCOCEM,0.257142,2019-10-11
RAMCOCEM,0.307692,2019-10-14
RAMCOCEM,0.320000,2019-10-15
RAMCOCEM,0.320000,2019-10-16
RAMCOCEM,0.391304,2019-10-17
RAMCOCEM,0.391304,2019-10-18
RAMCOCEM,0.346153,2019-10-22
RAMCOCEM,0.384615,2019-10-23
RAMCOCEM,0.384615,2019-10-24
RAMCOCEM,0.478260,2019-10-25
RAMCOCEM,0.444444,2019-10-29
RAMCOCEM,0.468750,2019-10-30
RAMCOCEM,0.758620,2019-10-31
RAMCOCEM,0.466666,2019-11-01
RAMCOCEM,0.833333,2019-11-04
RAMCOCEM,0.842105,2019-11-05
RAMCOCEM,0.484848,2019-11-06
RAMCOCEM,0.405405,2019-11-07
RAMCOCEM,0.341463,2019-11-08
RAMCOCEM,0.365853,2019-11-11
RAMCOCEM,0.375000,2019-11-13
RAMCOCEM,0.410256,2019-11-14
RAMCOCEM,0.394736,2019-11-15
RAMCOCEM,0.410256,2019-11-18
RAMCOCEM,0.421052,2019-11-19
RAMCOCEM,0.500000,2019-11-20
RAMCOCEM,0.562500,2019-11-21
RAMCOCEM,0.678571,2019-11-22
RAMCOCEM,0.655172,2019-11-25
RAMCOCEM,0.678571,2019-11-26
RAMCOCEM,0.821428,2019-11-27
RAMCOCEM,0.709677,2019-11-28
RAMCOCEM,0.333333,2019-11-29
RAMCOCEM,0.350000,2019-12-02
RAMCOCEM,0.260869,2019-12-03
RAMCOCEM,0.193548,2019-12-04
RAMCOCEM,0.193548,2019-12-05
RAMCOCEM,0.162162,2019-12-06
RBLBANK,0.822540,2019-10-10
RBLBANK,0.717489,2019-10-11
RBLBANK,0.698972,2019-10-14
RBLBANK,0.804399,2019-10-15
RBLBANK,0.763852,2019-10-16
RBLBANK,0.909111,2019-10-17
RBLBANK,0.932747,2019-10-18
RBLBANK,1.083754,2019-10-22
RBLBANK,1.044120,2019-10-23
RBLBANK,0.931375,2019-10-24
RBLBANK,0.891671,2019-10-25
RBLBANK,0.901687,2019-10-29
RBLBANK,0.940625,2019-10-30
RBLBANK,1.080268,2019-10-31
RBLBANK,0.761764,2019-11-01
RBLBANK,0.779268,2019-11-04
RBLBANK,0.737000,2019-11-05
RBLBANK,0.676628,2019-11-06
RBLBANK,0.653584,2019-11-07
RBLBANK,0.707197,2019-11-08
RBLBANK,0.820336,2019-11-11
RBLBANK,0.731504,2019-11-13
RBLBANK,0.641385,2019-11-14
RBLBANK,0.628205,2019-11-15
RBLBANK,0.645995,2019-11-18
RBLBANK,0.606973,2019-11-19
RBLBANK,0.763243,2019-11-20
RBLBANK,0.669089,2019-11-21
RBLBANK,0.790626,2019-11-22
RBLBANK,0.731905,2019-11-25
RBLBANK,0.726039,2019-11-26
RBLBANK,0.832803,2019-11-27
RBLBANK,1.024814,2019-11-28
RBLBANK,0.525759,2019-11-29
RBLBANK,0.440473,2019-12-02
RBLBANK,0.497114,2019-12-03
RBLBANK,0.512763,2019-12-04
RBLBANK,0.509683,2019-12-05
RBLBANK,0.456564,2019-12-06
RECLTD,0.813888,2019-10-10
RECLTD,0.749338,2019-10-11
RECLTD,0.777676,2019-10-14
RECLTD,0.730802,2019-10-15
RECLTD,0.760773,2019-10-16
RECLTD,0.741364,2019-10-17
RECLTD,0.847358,2019-10-18
RECLTD,0.850251,2019-10-22
RECLTD,1.125586,2019-10-23
RECLTD,1.021396,2019-10-24
RECLTD,1.114792,2019-10-25
RECLTD,1.093189,2019-10-29
RECLTD,1.010078,2019-10-30
RECLTD,1.016701,2019-10-31
RECLTD,0.727516,2019-11-01
RECLTD,0.659526,2019-11-04
RECLTD,0.593965,2019-11-05
RECLTD,0.552674,2019-11-06
RECLTD,0.587755,2019-11-07
RECLTD,0.493555,2019-11-08
RECLTD,0.473800,2019-11-11
RECLTD,0.435861,2019-11-13
RECLTD,0.438115,2019-11-14
RECLTD,0.437104,2019-11-15
RECLTD,0.599703,2019-11-18
RECLTD,0.550000,2019-11-19
RECLTD,0.611729,2019-11-20
RECLTD,0.514817,2019-11-21
RECLTD,0.497601,2019-11-22
RECLTD,0.489107,2019-11-25
RECLTD,0.513761,2019-11-26
RECLTD,0.556366,2019-11-27
RECLTD,0.581988,2019-11-28
RECLTD,0.860674,2019-11-29
RECLTD,0.818913,2019-12-02
RECLTD,0.678362,2019-12-03
RECLTD,0.740000,2019-12-04
RECLTD,0.787701,2019-12-05
RECLTD,0.600000,2019-12-06
RELIANCE,0.871942,2019-10-10
RELIANCE,0.869134,2019-10-11
RELIANCE,0.870723,2019-10-14
RELIANCE,0.884326,2019-10-15
RELIANCE,0.755533,2019-10-16
RELIANCE,0.762718,2019-10-17
RELIANCE,0.728354,2019-10-18
RELIANCE,0.665339,2019-10-22
RELIANCE,0.590641,2019-10-23
RELIANCE,0.698498,2019-10-24
RELIANCE,0.647265,2019-10-25
RELIANCE,0.984229,2019-10-29
RELIANCE,1.077683,2019-10-30
RELIANCE,1.081557,2019-10-31
RELIANCE,0.834658,2019-11-01
RELIANCE,0.837586,2019-11-04
RELIANCE,0.798071,2019-11-05
RELIANCE,0.716828,2019-11-06
RELIANCE,0.757714,2019-11-07
RELIANCE,0.716005,2019-11-08
RELIANCE,0.653270,2019-11-11
RELIANCE,0.723467,2019-11-13
RELIANCE,0.692554,2019-11-14
RELIANCE,0.688341,2019-11-15
RELIANCE,0.610501,2019-11-18
RELIANCE,0.854842,2019-11-19
RELIANCE,0.875381,2019-11-20
RELIANCE,0.870875,2019-11-21
RELIANCE,0.860914,2019-11-22
RELIANCE,0.963585,2019-11-25
RELIANCE,1.011152,2019-11-26
RELIANCE,1.100440,2019-11-27
RELIANCE,1.336154,2019-11-28
RELIANCE,0.870888,2019-11-29
RELIANCE,0.938373,2019-12-02
RELIANCE,1.006451,2019-12-03
RELIANCE,0.829205,2019-12-04
RELIANCE,0.713557,2019-12-05
RELIANCE,0.715037,2019-12-06
SAIL,0.590090,2019-10-10
SAIL,0.563893,2019-10-11
SAIL,0.515356,2019-10-14
SAIL,0.555949,2019-10-15
SAIL,0.541275,2019-10-16
SAIL,0.620379,2019-10-17
SAIL,0.807712,2019-10-18
SAIL,0.742374,2019-10-22
SAIL,0.668323,2019-10-23
SAIL,0.609568,2019-10-24
SAIL,0.605621,2019-10-25
SAIL,0.698022,2019-10-29
SAIL,0.739236,2019-10-30
SAIL,0.791067,2019-10-31
SAIL,0.567017,2019-11-01
SAIL,0.671726,2019-11-04
SAIL,0.679715,2019-11-05
SAIL,0.652199,2019-11-06
SAIL,0.602725,2019-11-07
SAIL,0.595494,2019-11-08
SAIL,0.615035,2019-11-11
SAIL,0.576030,2019-11-13
SAIL,0.558119,2019-11-14
SAIL,0.500000,2019-11-15
SAIL,0.489458,2019-11-18
SAIL,0.510313,2019-11-19
SAIL,0.495593,2019-11-20
SAIL,0.470167,2019-11-21
SAIL,0.539715,2019-11-22
SAIL,0.560283,2019-11-25
SAIL,0.520531,2019-11-26
SAIL,0.501135,2019-11-27
SAIL,0.641881,2019-11-28
SAIL,0.602013,2019-11-29
SAIL,0.578992,2019-12-02
SAIL,0.574193,2019-12-03
SAIL,0.598321,2019-12-04
SAIL,0.551298,2019-12-05
SAIL,0.498197,2019-12-06
SBIN,0.463974,2019-10-10
SBIN,0.471056,2019-10-11
SBIN,0.458509,2019-10-14
SBIN,0.465942,2019-10-15
SBIN,0.452939,2019-10-16
SBIN,0.522722,2019-10-17
SBIN,0.586176,2019-10-18
SBIN,0.574583,2019-10-22
SBIN,0.611994,2019-10-23
SBIN,0.523052,2019-10-24
SBIN,0.655610,2019-10-25
SBIN,0.669090,2019-10-29
SBIN,0.883067,2019-10-30
SBIN,1.416570,2019-10-31
SBIN,1.130054,2019-11-01
SBIN,1.130974,2019-11-04
SBIN,1.234705,2019-11-05
SBIN,1.170779,2019-11-06
SBIN,1.071974,2019-11-07
SBIN,0.929910,2019-11-08
SBIN,0.988375,2019-11-11
SBIN,0.816185,2019-11-13
SBIN,0.810745,2019-11-14
SBIN,0.990179,2019-11-15
SBIN,0.981266,2019-11-18
SBIN,1.097693,2019-11-19
SBIN,1.003829,2019-11-20
SBIN,1.017767,2019-11-21
SBIN,0.918761,2019-11-22
SBIN,1.013597,2019-11-25
SBIN,0.991526,2019-11-26
SBIN,1.244379,2019-11-27
SBIN,1.481864,2019-11-28
SBIN,0.838117,2019-11-29
SBIN,0.752933,2019-12-02
SBIN,0.708171,2019-12-03
SBIN,0.804370,2019-12-04
SBIN,0.666149,2019-12-05
SBIN,0.742497,2019-12-06
SHREECEM,0.200000,2019-10-10
SHREECEM,0.200000,2019-10-11
SHREECEM,0.200000,2019-10-14
SHREECEM,0.166666,2019-10-15
SHREECEM,0.166666,2019-10-16
SHREECEM,0.285714,2019-10-17
SHREECEM,0.333333,2019-10-18
SHREECEM,0.333333,2019-10-22
SHREECEM,0.333333,2019-10-23
SHREECEM,0.428571,2019-10-24
SHREECEM,0.428571,2019-10-25
SHREECEM,0.428571,2019-10-29
SHREECEM,0.428571,2019-10-30
SHREECEM,0.428571,2019-10-31
SHREECEM,0.000000,2019-11-01
SHREECEM,0.000000,2019-11-04
SHREECEM,0.000000,2019-11-05
SHREECEM,0.000000,2019-11-06
SHREECEM,0.000000,2019-11-07
SHREECEM,0.000000,2019-11-08
SHREECEM,0.000000,2019-11-11
SHREECEM,0.071428,2019-11-13
SHREECEM,0.050000,2019-11-14
SHREECEM,0.250000,2019-11-15
SHREECEM,0.153846,2019-11-18
SHREECEM,0.045454,2019-11-19
SHREECEM,0.043478,2019-11-20
SHREECEM,0.043478,2019-11-21
SHREECEM,0.043478,2019-11-22
SHREECEM,0.040000,2019-11-25
SHREECEM,0.041666,2019-11-26
SHREECEM,0.038461,2019-11-27
SHREECEM,0.041666,2019-11-28
SHREECEM,1.000000,2019-11-29
SHREECEM,1.000000,2019-12-02
SHREECEM,1.000000,2019-12-03
SHREECEM,1.500000,2019-12-04
SHREECEM,1.000000,2019-12-05
SHREECEM,1.500000,2019-12-06
SIEMENS,0.799019,2019-10-10
SIEMENS,0.807575,2019-10-11
SIEMENS,0.884735,2019-10-14
SIEMENS,0.932926,2019-10-15
SIEMENS,1.018045,2019-10-16
SIEMENS,1.130094,2019-10-17
SIEMENS,1.240887,2019-10-18
SIEMENS,1.337190,2019-10-22
SIEMENS,1.287500,2019-10-23
SIEMENS,1.086438,2019-10-24
SIEMENS,1.050874,2019-10-25
SIEMENS,1.018363,2019-10-29
SIEMENS,0.979742,2019-10-30
SIEMENS,0.970833,2019-10-31
SIEMENS,0.674311,2019-11-01
SIEMENS,0.807174,2019-11-04
SIEMENS,0.788135,2019-11-05
SIEMENS,0.783216,2019-11-06
SIEMENS,0.726666,2019-11-07
SIEMENS,0.666666,2019-11-08
SIEMENS,0.797979,2019-11-11
SIEMENS,0.589005,2019-11-13
SIEMENS,0.491841,2019-11-14
SIEMENS,0.425742,2019-11-15
SIEMENS,0.417867,2019-11-18
SIEMENS,0.579214,2019-11-19
SIEMENS,0.405021,2019-11-20
SIEMENS,0.339912,2019-11-21
SIEMENS,0.407662,2019-11-22
SIEMENS,0.439153,2019-11-25
SIEMENS,0.379022,2019-11-26
SIEMENS,0.387341,2019-11-27
SIEMENS,0.384969,2019-11-28
SIEMENS,0.484536,2019-11-29
SIEMENS,0.363970,2019-12-02
SIEMENS,0.391791,2019-12-03
SIEMENS,0.358620,2019-12-04
SIEMENS,0.404907,2019-12-05
SIEMENS,0.445901,2019-12-06
SRF,0.778169,2019-10-10
SRF,0.711428,2019-10-11
SRF,0.749419,2019-10-14
SRF,0.614159,2019-10-15
SRF,0.582214,2019-10-16
SRF,0.661111,2019-10-17
SRF,0.775000,2019-10-18
SRF,0.748847,2019-10-22
SRF,0.696498,2019-10-23
SRF,0.690384,2019-10-24
SRF,0.669144,2019-10-25
SRF,0.665441,2019-10-29
SRF,0.892578,2019-10-30
SRF,1.080402,2019-10-31
SRF,0.672077,2019-11-01
SRF,0.476552,2019-11-04
SRF,0.563265,2019-11-05
SRF,0.771106,2019-11-06
SRF,0.947368,2019-11-07
SRF,0.964928,2019-11-08
SRF,0.965094,2019-11-11
SRF,0.938888,2019-11-13
SRF,0.877224,2019-11-14
SRF,0.863807,2019-11-15
SRF,0.909227,2019-11-18
SRF,0.982785,2019-11-19
SRF,0.963820,2019-11-20
SRF,1.054459,2019-11-21
SRF,1.201465,2019-11-22
SRF,1.324803,2019-11-25
SRF,1.450108,2019-11-26
SRF,1.578163,2019-11-27
SRF,1.520055,2019-11-28
SRF,0.608832,2019-11-29
SRF,0.651376,2019-12-02
SRF,0.620901,2019-12-03
SRF,0.582329,2019-12-04
SRF,0.500775,2019-12-05
SRF,0.488950,2019-12-06
SRTRANSFIN,1.064606,2019-10-10
SRTRANSFIN,0.894329,2019-10-11
SRTRANSFIN,0.989610,2019-10-14
SRTRANSFIN,0.932500,2019-10-15
SRTRANSFIN,0.900485,2019-10-16
SRTRANSFIN,0.908188,2019-10-17
SRTRANSFIN,0.960880,2019-10-18
SRTRANSFIN,0.946731,2019-10-22
SRTRANSFIN,0.853828,2019-10-23
SRTRANSFIN,0.806250,2019-10-24
SRTRANSFIN,0.777282,2019-10-25
SRTRANSFIN,0.879901,2019-10-29
SRTRANSFIN,1.154320,2019-10-30
SRTRANSFIN,0.945355,2019-10-31
SRTRANSFIN,0.603448,2019-11-01
SRTRANSFIN,0.664804,2019-11-04
SRTRANSFIN,0.730158,2019-11-05
SRTRANSFIN,0.753694,2019-11-06
SRTRANSFIN,0.601226,2019-11-07
SRTRANSFIN,0.563636,2019-11-08
SRTRANSFIN,0.572271,2019-11-11
SRTRANSFIN,0.588732,2019-11-13
SRTRANSFIN,0.640579,2019-11-14
SRTRANSFIN,0.580110,2019-11-15
SRTRANSFIN,0.596774,2019-11-18
SRTRANSFIN,0.614958,2019-11-19
SRTRANSFIN,0.621546,2019-11-20
SRTRANSFIN,0.575916,2019-11-21
SRTRANSFIN,0.568681,2019-11-22
SRTRANSFIN,0.472222,2019-11-25
SRTRANSFIN,0.544692,2019-11-26
SRTRANSFIN,0.560260,2019-11-27
SRTRANSFIN,0.705128,2019-11-28
SRTRANSFIN,0.901098,2019-11-29
SRTRANSFIN,1.260162,2019-12-02
SRTRANSFIN,1.138728,2019-12-03
SRTRANSFIN,1.268421,2019-12-04
SRTRANSFIN,1.228426,2019-12-05
SRTRANSFIN,1.195652,2019-12-06
STAR,0.521739,2019-10-10
STAR,0.550473,2019-10-11
STAR,0.628183,2019-10-14
STAR,0.582202,2019-10-15
STAR,0.572058,2019-10-16
STAR,0.595555,2019-10-17
STAR,0.627543,2019-10-18
STAR,0.628304,2019-10-22
STAR,0.608087,2019-10-23
STAR,0.613601,2019-10-24
STAR,0.774964,2019-10-25
STAR,0.889094,2019-10-29
STAR,0.997560,2019-10-30
STAR,1.306201,2019-10-31
SUNPHARMA,0.633323,2019-10-10
SUNPHARMA,0.657850,2019-10-11
SUNPHARMA,0.621877,2019-10-14
SUNPHARMA,0.603349,2019-10-15
SUNPHARMA,0.610068,2019-10-16
SUNPHARMA,0.565819,2019-10-17
SUNPHARMA,0.570548,2019-10-18
SUNPHARMA,0.588789,2019-10-22
SUNPHARMA,0.576457,2019-10-23
SUNPHARMA,0.523207,2019-10-24
SUNPHARMA,0.559582,2019-10-25
SUNPHARMA,0.607622,2019-10-29
SUNPHARMA,0.698462,2019-10-30
SUNPHARMA,0.759493,2019-10-31
SUNPHARMA,0.453047,2019-11-01
SUNPHARMA,0.397735,2019-11-04
SUNPHARMA,0.438596,2019-11-05
SUNPHARMA,0.402230,2019-11-06
SUNPHARMA,0.405080,2019-11-07
SUNPHARMA,0.327808,2019-11-08
SUNPHARMA,0.338503,2019-11-11
SUNPHARMA,0.316409,2019-11-13
SUNPHARMA,0.307658,2019-11-14
SUNPHARMA,0.309226,2019-11-15
SUNPHARMA,0.310630,2019-11-18
SUNPHARMA,0.311391,2019-11-19
SUNPHARMA,0.494552,2019-11-20
SUNPHARMA,0.479099,2019-11-21
SUNPHARMA,0.458461,2019-11-22
SUNPHARMA,0.519036,2019-11-25
SUNPHARMA,0.454970,2019-11-26
SUNPHARMA,0.585534,2019-11-27
SUNPHARMA,0.734766,2019-11-28
SUNPHARMA,0.641831,2019-11-29
SUNPHARMA,0.604419,2019-12-02
SUNPHARMA,0.652357,2019-12-03
SUNPHARMA,0.651572,2019-12-04
SUNPHARMA,0.633533,2019-12-05
SUNPHARMA,0.575609,2019-12-06
SUNTV,0.833688,2019-10-10
SUNTV,0.880597,2019-10-11
SUNTV,0.900406,2019-10-14
SUNTV,0.944971,2019-10-15
SUNTV,0.929602,2019-10-16
SUNTV,1.001886,2019-10-17
SUNTV,1.290874,2019-10-18
SUNTV,1.164048,2019-10-22
SUNTV,1.119298,2019-10-23
SUNTV,1.142857,2019-10-24
SUNTV,1.258302,2019-10-25
SUNTV,1.300813,2019-10-29
SUNTV,1.368956,2019-10-30
SUNTV,1.254672,2019-10-31
SUNTV,0.530660,2019-11-01
SUNTV,0.591448,2019-11-04
SUNTV,0.654377,2019-11-05
SUNTV,0.628318,2019-11-06
SUNTV,0.674107,2019-11-07
SUNTV,0.685950,2019-11-08
SUNTV,0.744186,2019-11-11
SUNTV,0.446490,2019-11-13
SUNTV,0.632228,2019-11-14
SUNTV,0.625399,2019-11-15
SUNTV,0.704013,2019-11-18
SUNTV,0.677863,2019-11-19
SUNTV,0.667850,2019-11-20
SUNTV,0.507807,2019-11-21
SUNTV,0.512693,2019-11-22
SUNTV,0.516053,2019-11-25
SUNTV,0.532900,2019-11-26
SUNTV,0.570183,2019-11-27
SUNTV,0.642939,2019-11-28
SUNTV,1.067164,2019-11-29
SUNTV,0.891156,2019-12-02
SUNTV,0.697472,2019-12-03
SUNTV,0.696041,2019-12-04
SUNTV,0.692074,2019-12-05
SUNTV,0.679061,2019-12-06
TATACHEM,0.424083,2019-10-10
TATACHEM,0.403755,2019-10-11
TATACHEM,0.390557,2019-10-14
TATACHEM,0.389830,2019-10-15
TATACHEM,0.404255,2019-10-16
TATACHEM,0.591133,2019-10-17
TATACHEM,0.602040,2019-10-18
TATACHEM,0.669856,2019-10-22
TATACHEM,0.607929,2019-10-23
TATACHEM,0.636752,2019-10-24
TATACHEM,0.707423,2019-10-25
TATACHEM,0.757936,2019-10-29
TATACHEM,0.630341,2019-10-30
TATACHEM,0.931343,2019-10-31
TATACHEM,0.684782,2019-11-01
TATACHEM,0.716216,2019-11-04
TATACHEM,0.578796,2019-11-05
TATACHEM,0.392156,2019-11-06
TATACHEM,0.425828,2019-11-07
TATACHEM,0.440000,2019-11-08
TATACHEM,0.464761,2019-11-11
TATACHEM,0.449416,2019-11-13
TATACHEM,0.503984,2019-11-14
TATACHEM,0.570155,2019-11-15
TATACHEM,0.576673,2019-11-18
TATACHEM,0.496503,2019-11-19
TATACHEM,0.634693,2019-11-20
TATACHEM,0.591919,2019-11-21
TATACHEM,0.606382,2019-11-22
TATACHEM,0.750663,2019-11-25
TATACHEM,0.784256,2019-11-26
TATACHEM,0.829032,2019-11-27
TATACHEM,1.152542,2019-11-28
TATACHEM,0.509345,2019-11-29
TATACHEM,0.524000,2019-12-02
TATACHEM,0.521568,2019-12-03
TATACHEM,0.500000,2019-12-04
TATACHEM,0.509433,2019-12-05
TATACHEM,0.501901,2019-12-06
TATAELXSI,0.476635,2019-10-10
TATAELXSI,0.435763,2019-10-11
TATAELXSI,0.472361,2019-10-14
TATAELXSI,0.466777,2019-10-15
TATAELXSI,0.476744,2019-10-16
TATAELXSI,0.442737,2019-10-17
TATAELXSI,0.464194,2019-10-18
TATAELXSI,0.514986,2019-10-22
TATAELXSI,0.498727,2019-10-23
TATAELXSI,0.659863,2019-10-24
TATAELXSI,0.721311,2019-10-25
TATAELXSI,0.938023,2019-10-29
TATAELXSI,0.896838,2019-10-30
TATAELXSI,0.968932,2019-10-31
TATAELXSI,0.473451,2019-11-01
TATAELXSI,0.533057,2019-11-04
TATAELXSI,0.902723,2019-11-05
TATAELXSI,0.732673,2019-11-06
TATAELXSI,0.763975,2019-11-07
TATAELXSI,0.608355,2019-11-08
TATAELXSI,0.600536,2019-11-11
TATAELXSI,0.553299,2019-11-13
TATAELXSI,0.528395,2019-11-14
TATAELXSI,0.478458,2019-11-15
TATAELXSI,0.468036,2019-11-18
TATAELXSI,0.349593,2019-11-19
TATAELXSI,0.371379,2019-11-20
TATAELXSI,0.374137,2019-11-21
TATAELXSI,0.399239,2019-11-22
TATAELXSI,0.394531,2019-11-25
TATAELXSI,0.352140,2019-11-26
TATAELXSI,0.389380,2019-11-27
TATAELXSI,0.432024,2019-11-28
TATAELXSI,0.328947,2019-11-29
TATAELXSI,0.298342,2019-12-02
TATAELXSI,0.339285,2019-12-03
TATAELXSI,0.312741,2019-12-04
TATAELXSI,0.510204,2019-12-05
TATAELXSI,0.414565,2019-12-06
TATAGLOBAL,0.546753,2019-10-10
TATAGLOBAL,0.545682,2019-10-11
TATAGLOBAL,0.569426,2019-10-14
TATAGLOBAL,0.596052,2019-10-15
TATAGLOBAL,0.578392,2019-10-16
TATAGLOBAL,0.584362,2019-10-17
TATAGLOBAL,0.657270,2019-10-18
TATAGLOBAL,0.681686,2019-10-22
TATAGLOBAL,0.674384,2019-10-23
TATAGLOBAL,0.677918,2019-10-24
TATAGLOBAL,0.685589,2019-10-25
TATAGLOBAL,0.636245,2019-10-29
TATAGLOBAL,0.608374,2019-10-30
TATAGLOBAL,1.233923,2019-10-31
TATAGLOBAL,0.740847,2019-11-01
TATAGLOBAL,0.701770,2019-11-04
TATAGLOBAL,0.637010,2019-11-05
TATAGLOBAL,0.597257,2019-11-06
TATAGLOBAL,0.592943,2019-11-07
TATAGLOBAL,0.539316,2019-11-08
TATAGLOBAL,0.505231,2019-11-11
TATAGLOBAL,0.466386,2019-11-13
TATAGLOBAL,0.473648,2019-11-14
TATAGLOBAL,0.479548,2019-11-15
TATAGLOBAL,0.482105,2019-11-18
TATAGLOBAL,0.465447,2019-11-19
TATAGLOBAL,0.459224,2019-11-20
TATAGLOBAL,0.426527,2019-11-21
TATAGLOBAL,0.417275,2019-11-22
TATAGLOBAL,0.452991,2019-11-25
TATAGLOBAL,0.471039,2019-11-26
TATAGLOBAL,0.486725,2019-11-27
TATAGLOBAL,0.628995,2019-11-28
TATAGLOBAL,0.333846,2019-11-29
TATAGLOBAL,0.374832,2019-12-02
TATAGLOBAL,0.354005,2019-12-03
TATAGLOBAL,0.366373,2019-12-04
TATAGLOBAL,0.325555,2019-12-05
TATAGLOBAL,0.330490,2019-12-06
TATAMOTORS,0.560947,2019-10-10
TATAMOTORS,0.605622,2019-10-11
TATAMOTORS,0.675541,2019-10-14
TATAMOTORS,0.582764,2019-10-15
TATAMOTORS,0.552898,2019-10-16
TATAMOTORS,0.703774,2019-10-17
TATAMOTORS,0.664420,2019-10-18
TATAMOTORS,0.613346,2019-10-22
TATAMOTORS,0.649523,2019-10-23
TATAMOTORS,0.664880,2019-10-24
TATAMOTORS,0.628822,2019-10-25
TATAMOTORS,1.245766,2019-10-29
TATAMOTORS,1.299624,2019-10-30
TATAMOTORS,1.614617,2019-10-31
TATAMOTORS,1.050526,2019-11-01
TATAMOTORS,0.986439,2019-11-04
TATAMOTORS,0.960672,2019-11-05
TATAMOTORS,0.963735,2019-11-06
TATAMOTORS,0.904603,2019-11-07
TATAMOTORS,0.812257,2019-11-08
TATAMOTORS,0.829661,2019-11-11
TATAMOTORS,0.772128,2019-11-13
TATAMOTORS,0.741317,2019-11-14
TATAMOTORS,0.727653,2019-11-15
TATAMOTORS,0.720504,2019-11-18
TATAMOTORS,0.685455,2019-11-19
TATAMOTORS,0.662762,2019-11-20
TATAMOTORS,0.603688,2019-11-21
TATAMOTORS,0.570046,2019-11-22
TATAMOTORS,0.590859,2019-11-25
TATAMOTORS,0.581592,2019-11-26
TATAMOTORS,0.618933,2019-11-27
TATAMOTORS,0.615752,2019-11-28
TATAMOTORS,0.507980,2019-11-29
TATAMOTORS,0.495348,2019-12-02
TATAMOTORS,0.480211,2019-12-03
TATAMOTORS,0.496861,2019-12-04
TATAMOTORS,0.454977,2019-12-05
TATAMOTORS,0.454715,2019-12-06
TATAMTRDVR,0.693486,2019-10-10
TATAMTRDVR,0.721442,2019-10-11
TATAMTRDVR,0.710116,2019-10-14
TATAMTRDVR,0.659926,2019-10-15
TATAMTRDVR,0.656987,2019-10-16
TATAMTRDVR,0.664658,2019-10-17
TATAMTRDVR,0.703339,2019-10-18
TATAMTRDVR,0.692748,2019-10-22
TATAMTRDVR,0.700787,2019-10-23
TATAMTRDVR,0.682974,2019-10-24
TATAMTRDVR,0.690740,2019-10-25
TATAMTRDVR,0.816761,2019-10-29
TATAMTRDVR,0.916317,2019-10-30
TATAMTRDVR,0.981792,2019-10-31
TATAMTRDVR,0.610169,2019-11-01
TATAMTRDVR,0.685810,2019-11-04
TATAMTRDVR,0.709030,2019-11-05
TATAMTRDVR,0.685245,2019-11-06
TATAMTRDVR,0.700000,2019-11-07
TATAMTRDVR,0.750000,2019-11-08
TATAMTRDVR,0.737201,2019-11-11
TATAMTRDVR,0.735099,2019-11-13
TATAMTRDVR,0.760942,2019-11-14
TATAMTRDVR,0.663956,2019-11-15
TATAMTRDVR,0.668421,2019-11-18
TATAMTRDVR,0.655172,2019-11-19
TATAMTRDVR,0.663934,2019-11-20
TATAMTRDVR,0.702479,2019-11-21
TATAMTRDVR,0.693409,2019-11-22
TATAMTRDVR,0.697885,2019-11-25
TATAMTRDVR,0.746177,2019-11-26
TATAMTRDVR,0.786885,2019-11-27
TATAMTRDVR,0.674351,2019-11-28
TATAMTRDVR,1.397839,2019-11-29
TATAMTRDVR,1.171408,2019-12-02
TATAMTRDVR,1.135294,2019-12-03
TATAMTRDVR,0.731027,2019-12-04
TATAMTRDVR,0.716314,2019-12-05
TATAMTRDVR,0.708109,2019-12-06
TATAPOWER,0.668750,2019-10-10
TATAPOWER,0.617429,2019-10-11
TATAPOWER,0.575549,2019-10-14
TATAPOWER,0.565217,2019-10-15
TATAPOWER,0.525369,2019-10-16
TATAPOWER,0.534408,2019-10-17
TATAPOWER,0.520325,2019-10-18
TATAPOWER,0.440221,2019-10-22
TATAPOWER,0.432743,2019-10-23
TATAPOWER,0.412173,2019-10-24
TATAPOWER,0.425762,2019-10-25
TATAPOWER,0.459266,2019-10-29
TATAPOWER,0.539313,2019-10-30
TATAPOWER,0.501030,2019-10-31
TATAPOWER,0.689523,2019-11-01
TATAPOWER,0.625386,2019-11-04
TATAPOWER,0.565789,2019-11-05
TATAPOWER,0.535506,2019-11-06
TATAPOWER,0.502083,2019-11-07
TATAPOWER,0.525618,2019-11-08
TATAPOWER,0.494389,2019-11-11
TATAPOWER,0.427557,2019-11-13
TATAPOWER,0.440940,2019-11-14
TATAPOWER,0.428893,2019-11-15
TATAPOWER,0.422261,2019-11-18
TATAPOWER,0.445825,2019-11-19
TATAPOWER,0.465834,2019-11-20
TATAPOWER,0.418863,2019-11-21
TATAPOWER,0.421764,2019-11-22
TATAPOWER,0.400240,2019-11-25
TATAPOWER,0.434336,2019-11-26
TATAPOWER,0.455409,2019-11-27
TATAPOWER,0.487838,2019-11-28
TATAPOWER,0.592541,2019-11-29
TATAPOWER,0.608391,2019-12-02
